4.270135067533767170e+01 1.252562838704538405e-02
4.275137568784391817e+01 1.247736595840824581e-02
4.280140070035017175e+01 1.242932725379443729e-02
4.285142571285642532e+01 1.238151127827059536e-02
4.290145072536267890e+01 1.233391703690333435e-02
4.295147573786893247e+01 1.228654353475927552e-02
4.300150075037518604e+01 1.223938977690503666e-02
4.305152576288143962e+01 1.219245476840723902e-02
4.310155077538769319e+01 1.214573751433249867e-02
4.315157578789394677e+01 1.209923701974743859e-02
4.320160080040020034e+01 1.205295228971867486e-02
4.325162581290645392e+01 1.200688232931283392e-02
4.330165082541270749e+01 1.196102614359652837e-02
4.335167583791896107e+01 1.191538273763638120e-02
4.340170085042521464e+01 1.186995111649901020e-02
4.345172586293146821e+01 1.182473028525103317e-02
4.350175087543772179e+01 1.177971924895907484e-02
4.355177588794397536e+01 1.173491701268974778e-02
4.360180090045022183e+01 1.169032258150968541e-02
4.365182591295647541e+01 1.164593496048548643e-02
4.370185092546272898e+01 1.160175315468378252e-02
4.375187593796898256e+01 1.155777616917119145e-02
4.380190095047523613e+01 1.151400300901433277e-02
4.385192596298148970e+01 1.147043267927982599e-02
4.390195097548774328e+01 1.142706418503429411e-02
4.395197598799399685e+01 1.138389653134434798e-02
4.400200100050025043e+01 1.134092872327661233e-02
4.405202601300650400e+01 1.129815976589770496e-02
4.410205102551275758e+01 1.125558866427425059e-02
4.415207603801901115e+01 1.121321442347286354e-02
4.420210105052526472e+01 1.117103604856016334e-02
4.425212606303151830e+01 1.112905254460277299e-02
4.430215107553776477e+01 1.108726291666731201e-02
4.435217608804401834e+01 1.104566616982039645e-02
4.440220110055027192e+01 1.100426130912864064e-02
4.445222611305652549e+01 1.096304733965867279e-02
4.450225112556277907e+01 1.092202326647711240e-02
4.455227613806903264e+01 1.088118809465057554e-02
4.460230115057528621e+01 1.084054082924567827e-02
4.465232616308153979e+01 1.080008047532904532e-02
4.470235117558779336e+01 1.075980603796729967e-02
4.475237618809404694e+01 1.071971652222705219e-02
4.480240120060030051e+01 1.067981093317492761e-02
4.485242621310655409e+01 1.064008827587754370e-02
4.490245122561280766e+01 1.060054755540152001e-02
4.495247623811906124e+01 1.056118777681348125e-02
4.500250125062531481e+01 1.052200794518003482e-02
4.505252626313156838e+01 1.048300706556781065e-02
4.510255127563782196e+01 1.044418414304342305e-02
4.515257628814407553e+01 1.040553818267349676e-02
4.520260130065032200e+01 1.036706818952464956e-02
4.525262631315657558e+01 1.032877316866349406e-02
4.530265132566282915e+01 1.029065212515665843e-02
4.535267633816908273e+01 1.025270406407075528e-02
4.540270135067533630e+01 1.021492799047240760e-02
4.545272636318158987e+01 1.017732290942823491e-02
4.550275137568784345e+01 1.013988782600485847e-02
4.555277638819409702e+01 1.010262174526889434e-02
4.560280140070035060e+01 1.006552367228696378e-02
4.565282641320660417e+01 1.002859261212568458e-02
4.570285142571285775e+01 9.991827569851676263e-03
4.575287643821911132e+01 9.955227550531563566e-03
4.580290145072536490e+01 9.918791559231957336e-03
4.585292646323161847e+01 9.882518601019485774e-03
4.590295147573786494e+01 9.846407680960764935e-03
4.595297648824411851e+01 9.810457804122410877e-03
4.600300150075037209e+01 9.774667975571046594e-03
4.605302651325662566e+01 9.739037200373286407e-03
4.610305152576287924e+01 9.703564483595758516e-03
4.615307653826913281e+01 9.668248830305075509e-03
4.620310155077538639e+01 9.633089245567860379e-03
4.625312656328163996e+01 9.598084734450730918e-03
4.630315157578789353e+01 9.563234302020306651e-03
4.635317658829414711e+01 9.528536953343207105e-03
4.640320160080040068e+01 9.493991693486053540e-03
4.645322661330665426e+01 9.459597527515463747e-03
4.650325162581290783e+01 9.425353460498055516e-03
4.655327663831916141e+01 9.391258497500451843e-03
4.660330165082541498e+01 9.357311643589270519e-03
4.665332666333166856e+01 9.323511903831131070e-03
4.670335167583792213e+01 9.289858283292654756e-03
4.675337668834416860e+01 9.256349787040461102e-03
4.680340170085042217e+01 9.222985420141164431e-03
4.685342671335667575e+01 9.189764187661387737e-03
4.690345172586292932e+01 9.156685094667750546e-03
4.695347673836918290e+01 9.123747146226870650e-03
4.700350175087543647e+01 9.090949347405369307e-03
4.705352676338169005e+01 9.058290703269866045e-03
4.710355177588794362e+01 9.025770218886980389e-03
4.715357678839419719e+01 8.993386899323330130e-03
4.720360180090045077e+01 8.961139749645536529e-03
4.725362681340670434e+01 8.929027774920217375e-03
4.730365182591295792e+01 8.897049980213993930e-03
4.735367683841921149e+01 8.865205370593487455e-03
4.740370185092546507e+01 8.833492951125310536e-03
4.745372686343171154e+01 8.801911726876093106e-03
4.750375187593796511e+01 8.770460702912444284e-03
4.755377688844421868e+01 8.739138884300988799e-03
4.760380190095047226e+01 8.707945276108344443e-03
4.765382691345672583e+01 8.676878883401130740e-03
4.770385192596297941e+01 8.645938711245968952e-03
4.775387693846923298e+01 8.615123764709475135e-03
4.780390195097548656e+01 8.584433048858272283e-03
4.785392696348174013e+01 8.553865568758978188e-03
4.790395197598799371e+01 8.523420329478214111e-03
4.795397698849424728e+01 8.493096336082597841e-03
4.800400200100050085e+01 8.462892593638747171e-03
4.805402701350675443e+01 8.432808107213283361e-03
4.810405202601300800e+01 8.402841881872827670e-03
4.815407703851926158e+01 8.372992922683997891e-03
4.820410205102551515e+01 8.343260234713413548e-03
4.825412706353176873e+01 8.313642823027692433e-03
4.830415207603802230e+01 8.284139692693457541e-03
4.835417708854427588e+01 8.254749848777326662e-03
4.840420210105052234e+01 8.225472296345919324e-03
4.845422711355677592e+01 8.196306040465855050e-03
4.850425212606302949e+01 8.167250086203749898e-03
4.855427713856928307e+01 8.138303438626228598e-03
4.860430215107553664e+01 8.109465102799908939e-03
4.865432716358179022e+01 8.080734083791406980e-03
4.870435217608804379e+01 8.052109386667347449e-03
4.875437718859429737e+01 8.023590016494346402e-03
4.880440220110055094e+01 7.995174978339023367e-03
4.885442721360680451e+01 7.966863277268001337e-03
4.890445222611305809e+01 7.938653918347896368e-03
4.895447723861931166e+01 7.910545906645327988e-03
4.900450225112555813e+01 7.882538247226920924e-03
4.905452726363181171e+01 7.854629945159286031e-03
4.910455227613806528e+01 7.826820005509046302e-03
4.915457728864431886e+01 7.799107433342821263e-03
4.920460230115057243e+01 7.771491233727233910e-03
4.925462731365682600e+01 7.743970411728898565e-03
4.930465232616307958e+01 7.716543972414436486e-03
4.935467733866933315e+01 7.689210920850467201e-03
4.940470235117558673e+01 7.661970262103611970e-03
4.945472736368184030e+01 7.634821001240489451e-03
4.950475237618809388e+01 7.607762143327716567e-03
4.955477738869434745e+01 7.580792693431913712e-03
4.960480240120060103e+01 7.553911656619703881e-03
4.965482741370685460e+01 7.527118037957703997e-03
4.970485242621310817e+01 7.500410842512532719e-03
4.975487743871936175e+01 7.473789075350810440e-03
4.980490245122561532e+01 7.447251741539155818e-03
4.985492746373186890e+01 7.420797846144189247e-03
4.990495247623812247e+01 7.394426394232530252e-03
4.995497748874436894e+01 7.368136390870801827e-03
5.000500250125062252e+01 7.341926841310510328e-03
5.005502751375687609e+01 7.315796996159560500e-03
5.010505252626312966e+01 7.289746835068959888e-03
5.015507753876938324e+01 7.263776472478578397e-03
5.020510255127563681e+01 7.237886022828272925e-03
5.025512756378189039e+01 7.212075600557909909e-03
5.030515257628814396e+01 7.186345320107352316e-03
5.035517758879439754e+01 7.160695295916463116e-03
5.040520260130065111e+01 7.135125642425102672e-03
5.045522761380690469e+01 7.109636474073136557e-03
5.050525262631315826e+01 7.084227905300424268e-03
5.055527763881940473e+01 7.058900050546837446e-03
5.060530265132565830e+01 7.033653024252228651e-03
5.065532766383191188e+01 7.008486940856463454e-03
5.070535267633816545e+01 6.983401914799407424e-03
5.075537768884441903e+01 6.958398060520921795e-03
5.080540270135067260e+01 6.933475492460870401e-03
5.085542771385692618e+01 6.908634325059115344e-03
5.090545272636317975e+01 6.883874672755519591e-03
5.095547773886943332e+01 6.859196649989946978e-03
5.100550275137568690e+01 6.834600371202259605e-03
5.105552776388194047e+01 6.810085950832319573e-03
5.110555277638819405e+01 6.785653503319990718e-03
5.115557778889444762e+01 6.761303143105136873e-03
5.120560280140070120e+01 6.737034984627621008e-03
5.125562781390695477e+01 6.712849142327301753e-03
5.130565282641320835e+01 6.688745730644049016e-03
5.135567783891946192e+01 6.664724864017721427e-03
5.140570285142571549e+01 6.640786656888180220e-03
5.145572786393196907e+01 6.616931223695291832e-03
5.150575287643822264e+01 6.593158678878918363e-03
5.155577788894446911e+01 6.569469136878926252e-03
5.160580290145072269e+01 6.545862712135170659e-03
5.165582791395697626e+01 6.522339519087518023e-03
5.170585292646322984e+01 6.498899672175832178e-03
5.175587793896948341e+01 6.475543285839975224e-03
5.180590295147573698e+01 6.452270474519810131e-03
5.185592796398199056e+01 6.429081352655198998e-03
5.190595297648824413e+01 6.405976034686008264e-03
5.195597798899449771e+01 6.382954635052094823e-03
5.200600300150075128e+01 6.360017268193327716e-03
5.205602801400700486e+01 6.337164048549568177e-03
5.210605302651325843e+01 6.314395090560675702e-03
5.215607803901950490e+01 6.291710508666520200e-03
5.220610305152575847e+01 6.269110417306955965e-03
5.225612806403201205e+01 6.246594930921849434e-03
5.230615307653826562e+01 6.224164163951065309e-03
5.235617808904451920e+01 6.201818230834463958e-03
5.240620310155077277e+01 6.179557246011912683e-03
5.245622811405702635e+01 6.157381323923267515e-03
5.250625312656327992e+01 6.135290579008397492e-03
5.255627813906953349e+01 6.113285125707163849e-03
5.260630315157578707e+01 6.091365078459426950e-03
5.265632816408204064e+01 6.069530551705051499e-03
5.270635317658829422e+01 6.047781659883902199e-03
5.275637818909454779e+01 6.026118517435841149e-03
5.280640320160080137e+01 6.004541238800726981e-03
5.285642821410705494e+01 5.983049938418428734e-03
5.290645322661330852e+01 5.961644730728806775e-03
5.295647823911956209e+01 5.940325730171723204e-03
5.300650325162581566e+01 5.919092991910127749e-03
5.305652826413206924e+01 5.897946225910712277e-03
5.310655327663831571e+01 5.876885017519897086e-03
5.315657828914456928e+01 5.855908951915509905e-03
5.320660330165082286e+01 5.835017614275390604e-03
5.325662831415707643e+01 5.814210589777371249e-03
5.330665332666333001e+01 5.793487463599287374e-03
5.335667833916958358e+01 5.772847820918975380e-03
5.340670335167583715e+01 5.752291246914269067e-03
5.345672836418209073e+01 5.731817326763002235e-03
5.350675337668834430e+01 5.711425645643008683e-03
5.355677838919459788e+01 5.691115788732125681e-03
5.360680340170085145e+01 5.670887341208185294e-03
5.365682841420710503e+01 5.650739888249024789e-03
5.370685342671335150e+01 5.630673015032480570e-03
5.375687843921960507e+01 5.610686306736382967e-03
5.380690345172585864e+01 5.590779348538568380e-03
5.385692846423211222e+01 5.570951725616869743e-03
5.390695347673836579e+01 5.551203023149122590e-03
5.395697848924461937e+01 5.531532826313164189e-03
5.400700350175087294e+01 5.511940720286827473e-03
5.405702851425712652e+01 5.492426290247947977e-03
5.410705352676338009e+01 5.472989121374356031e-03
5.415707853926963367e+01 5.453628798843892372e-03
5.420710355177588724e+01 5.434344907834389934e-03
5.425712856428214081e+01 5.415137033523680782e-03
5.430715357678839439e+01 5.396004761089602184e-03
5.435717858929464796e+01 5.376947675709987939e-03
5.440720360180090154e+01 5.357965362562673584e-03
5.445722861430715511e+01 5.339057406825492916e-03
5.450725362681340869e+01 5.320223393676278868e-03
5.455727863931966226e+01 5.301462908292872180e-03
5.460730365182591584e+01 5.282775535853100578e-03
5.465732866433216941e+01 5.264160861534802199e-03
5.470735367683841588e+01 5.245618470515814313e-03
5.475737868934466945e+01 5.227147947973968117e-03
5.480740370185092303e+01 5.208748879087095676e-03
5.485742871435717660e+01 5.190420849033034259e-03
5.490745372686343018e+01 5.172163442989621135e-03
5.495747873936968375e+01 5.153976246134687501e-03
5.500750375187593733e+01 5.135858843646070628e-03
5.505752876438219090e+01 5.117810820701602578e-03
5.510755377688844447e+01 5.099831762479119755e-03
5.515757878939469805e+01 5.081921254156457693e-03
5.520760380190095162e+01 5.064078880911448456e-03
5.525762881440720520e+01 5.046304227921931049e-03
5.530765382691345167e+01 5.028596880365738403e-03
5.535767883941970524e+01 5.010956423420700849e-03
5.540770385192595882e+01 4.993382442264657391e-03
5.545772886443221239e+01 4.975874522075443562e-03
5.550775387693846596e+01 4.958432248030889694e-03
5.555777888944471954e+01 4.941055205308833055e-03
5.560780390195097311e+01 4.923742979087109180e-03
5.565782891445722669e+01 4.906495154543552735e-03
5.570785392696348026e+01 4.889311316855995786e-03
5.575787893946973384e+01 4.872191051202277336e-03
5.580790395197598741e+01 4.855133942760226848e-03
5.585792896448224099e+01 4.838139576707684193e-03
5.590795397698849456e+01 4.821207538222479702e-03
5.595797898949474813e+01 4.804337412482452378e-03
5.600800400200100171e+01 4.787528784665432552e-03
5.605802901450725528e+01 4.770781239949258359e-03
5.610805402701350886e+01 4.754094363621197764e-03
5.615807903951976243e+01 4.737467796874458327e-03
5.620810405202601601e+01 4.720901327727782849e-03
5.625812906453226958e+01 4.704394768013944739e-03
5.630815407703852316e+01 4.687947929565719138e-03
5.635817908954476962e+01 4.671560624215879455e-03
5.640820410205102320e+01 4.655232663797193894e-03
5.645822911455727677e+01 4.638963860142438465e-03
5.650825412706353035e+01 4.622754025084387444e-03
5.655827913956978392e+01 4.606602970455815106e-03
5.660830415207603750e+01 4.590510508089492257e-03
5.665832916458229107e+01 4.574476449818190571e-03
5.670835417708854465e+01 4.558500607474686925e-03
5.675837918959479111e+01 4.542582792891754727e-03
5.680840420210104469e+01 4.526722817902163916e-03
5.685842921460729826e+01 4.510920494338688767e-03
5.690845422711355184e+01 4.495175634034101822e-03
5.695847923961980541e+01 4.479488048821177355e-03
5.700850425212605899e+01 4.463857550532691378e-03
5.705852926463231256e+01 4.448283951001410358e-03
5.710855427713856614e+01 4.432767062060112909e-03
5.715857928964481971e+01 4.417306695541570703e-03
5.720860430215107328e+01 4.401902663278557150e-03
5.725862931465732686e+01 4.386554777103844789e-03
5.730865432716358043e+01 4.371262848850206162e-03
5.735867933966983401e+01 4.356026690350417278e-03
5.740870435217608758e+01 4.340846113437247210e-03
5.745872936468234116e+01 4.325720929943472834e-03
5.750875437718859473e+01 4.310650951701866691e-03
5.755877938969484831e+01 4.295635990545199588e-03
5.760880440220110188e+01 4.280675858306247535e-03
5.765882941470735545e+01 4.265770366817781337e-03
5.770885442721360903e+01 4.250919327912575270e-03
5.775887943971986260e+01 4.236122553423403610e-03
5.780890445222611618e+01 4.221379855183038897e-03
5.785892946473236975e+01 4.206691045024252805e-03
5.790895447723862333e+01 4.192055934779819609e-03
5.795897948974486980e+01 4.177474336282514453e-03
5.800900450225112337e+01 4.162946061365107274e-03
5.805902951475737694e+01 4.148470921860373216e-03
5.810905452726363052e+01 4.134048729601083084e-03
5.815907953976988409e+01 4.119679296420012890e-03
5.820910455227613767e+01 4.105362434149933439e-03
5.825912956478239124e+01 4.091097954623620740e-03
5.830915457728864482e+01 4.076885669673846468e-03
5.835917958979489129e+01 4.062725391133384899e-03
5.840920460230114486e+01 4.048616930835005970e-03
5.845922961480739843e+01 4.034560100611485692e-03
5.850925462731365201e+01 4.020554712295595738e-03
5.855927963981990558e+01 4.006600577720111252e-03
5.860930465232615916e+01 3.992697508717803906e-03
5.865932966483241273e+01 3.978845317121447109e-03
5.870935467733866631e+01 3.965043814763813401e-03
5.875937968984491988e+01 3.951292813477677926e-03
5.880940470235117346e+01 3.937592125095813224e-03
5.885942971485742703e+01 3.923941561450990101e-03
5.890945472736368060e+01 3.910340934375985435e-03
5.895947973986993418e+01 3.896790055703569164e-03
5.900950475237618775e+01 3.883288737266515998e-03
5.905952976488244133e+01 3.869836790897600211e-03
5.910955477738869490e+01 3.856434028429593479e-03
5.915957978989494848e+01 3.843080261695268340e-03
5.920960480240120205e+01 3.829775302527399505e-03
5.925962981490745562e+01 3.816518962758759514e-03
5.930965482741370920e+01 3.803311054222122210e-03
5.935967983991996277e+01 3.790151388750259698e-03
5.940970485242621635e+01 3.777039778175945821e-03
5.945972986493246992e+01 3.763976035412436045e-03
5.950975487743871639e+01 3.750959984844405570e-03
5.955977988994496997e+01 3.737991457771063647e-03
5.960980490245122354e+01 3.725070285586866252e-03
5.965982991495747711e+01 3.712196299686265459e-03
5.970985492746373069e+01 3.699369331463710740e-03
5.975987993996998426e+01 3.686589212313656772e-03
5.980990495247623784e+01 3.673855773630553025e-03
5.985992996498249141e+01 3.661168846808853308e-03
5.990995497748873788e+01 3.648528263243010997e-03
5.995997998999499146e+01 3.635933854327474696e-03
6.001000500250124503e+01 3.623385451456698214e-03
6.006003001500749860e+01 3.610882886025132323e-03
6.011005502751375218e+01 3.598425989427229531e-03
6.016008004002000575e+01 3.586014593057443214e-03
6.021010505252625933e+01 3.573648528310223275e-03
6.026013006503251290e+01 3.561327626580023525e-03
6.031015507753876648e+01 3.549051719261295170e-03
6.036018009004502005e+01 3.536820637748489416e-03
6.041020510255127363e+01 3.524634213436058337e-03
6.046023011505752720e+01 3.512492277718455742e-03
6.051025512756378077e+01 3.500394661990131537e-03
6.056028014007003435e+01 3.488341197645538228e-03
6.061030515257628792e+01 3.476331716079129192e-03
6.066033016508254150e+01 3.464366048685353899e-03
6.071035517758879507e+01 3.452444026858666592e-03
6.076038019009504865e+01 3.440565481993518044e-03
6.081040520260130222e+01 3.428730245484360763e-03
6.086043021510755580e+01 3.416938148725646388e-03
6.091045522761380937e+01 3.405189023111826994e-03
6.096048024012006294e+01 3.393482700037354222e-03
6.101050525262631652e+01 3.381819010896680577e-03
6.106053026513257009e+01 3.370197787084257268e-03
6.111055527763881656e+01 3.358618859994538970e-03
6.116058029014507014e+01 3.347082061021973854e-03
6.121060530265132371e+01 3.335587221561014861e-03
6.126063031515757729e+01 3.324134173006116234e-03
6.131065532766383086e+01 3.312722746751726143e-03
6.136068034017008443e+01 3.301352774192300565e-03
6.141070535267633801e+01 3.290024086722289406e-03
6.146073036518259158e+01 3.278736515736144306e-03
6.151075537768883805e+01 3.267489892628319941e-03
6.156078039019509163e+01 3.256284048793263615e-03
6.161080540270134520e+01 3.245118815625430437e-03
6.166083041520759878e+01 3.233994024519272481e-03
6.171085542771385235e+01 3.222909506869239653e-03
6.176088044022010592e+01 3.211865094069786628e-03
6.181090545272635950e+01 3.200860617515363313e-03
6.186093046523261307e+01 3.189895908600421780e-03
6.191095547773886665e+01 3.178970798719416273e-03
6.196098049024512022e+01 3.168085119266796264e-03
6.201100550275137380e+01 3.157238701637015126e-03
6.206103051525762737e+01 3.146431377224524067e-03
6.211105552776388095e+01 3.135662977423775161e-03
6.216108054027013452e+01 3.124933333629219614e-03
6.221110555277638809e+01 3.114242277235311669e-03
6.226113056528264167e+01 3.103589639636501231e-03
6.231115557778889524e+01 3.092975252227240807e-03
6.236118059029514882e+01 3.082398946401983340e-03
6.241120560280140239e+01 3.071860553555178733e-03
6.246123061530765597e+01 3.061359905081281665e-03
6.251125562781390954e+01 3.050896832374742039e-03
6.256128064032016312e+01 3.040471166830011496e-03
6.261130565282641669e+01 3.030082739841544713e-03
6.266133066533266316e+01 3.019731382803792028e-03
6.271135567783891673e+01 3.009416927111204648e-03
6.276138069034517031e+01 2.999139204158235514e-03
6.281140570285142388e+01 2.988898045339335400e-03
6.286143071535767746e+01 2.978693282048956812e-03
6.291145572786393103e+01 2.968524745681553993e-03
6.296148074037018461e+01 2.958392267927601772e-03
6.301150575287643818e+01 2.948295702648218771e-03
6.306153076538268465e+01 2.938234940877077709e-03
6.311155577788893822e+01 2.928209877197806340e-03
6.316158079039519180e+01 2.918220406194040224e-03
6.321160580290144537e+01 2.908266422449413188e-03
6.326163081540769895e+01 2.898347820547558188e-03
6.331165582791395252e+01 2.888464495072107750e-03
6.336168084042020610e+01 2.878616340606695266e-03
6.341170585292645967e+01 2.868803251734954561e-03
6.346173086543271324e+01 2.859025123040518160e-03
6.351175587793896682e+01 2.849281849107019454e-03
6.356178089044522039e+01 2.839573324518091402e-03
6.361180590295147397e+01 2.829899443857367396e-03
6.366183091545772754e+01 2.820260101708479961e-03
6.371185592796398112e+01 2.810655192655062487e-03
6.376188094047023469e+01 2.801084611280748801e-03
6.381190595297648827e+01 2.791548252169172295e-03
6.386193096548274184e+01 2.782046009903965493e-03
6.391195597798899541e+01 2.772577779068761353e-03
6.396198099049524899e+01 2.763143454247193268e-03
6.401200600300150256e+01 2.753742930022894195e-03
6.406203101550775614e+01 2.744376100979497961e-03
6.411205602801400971e+01 2.735042861700637089e-03
6.416208104052026329e+01 2.725743106769945405e-03
6.421210605302651686e+01 2.716476730771055434e-03
6.426213106553277044e+01 2.707243628287600568e-03
6.431215607803900980e+01 2.698043693903216366e-03
6.436218109054527758e+01 2.688876822201528415e-03
6.441220610305151695e+01 2.679742907766180082e-03
6.446223111555778473e+01 2.670641845180794349e-03
6.451225612806402410e+01 2.661573529029014583e-03
6.456228114057029188e+01 2.652537853894464635e-03
6.461230615307653125e+01 2.643534714360785704e-03
6.466233116558278482e+01 2.634564005011605543e-03
6.471235617808903839e+01 2.625625620430559713e-03
6.476238119059529197e+01 2.616719455201279437e-03
6.481240620310154554e+01 2.607845403907398975e-03
6.486243121560779912e+01 2.599003361132552151e-03
6.491245622811405269e+01 2.590193221460371491e-03
6.496248124062030627e+01 2.581414879474489953e-03
6.501250625312655984e+01 2.572668229758540495e-03
6.506253126563281342e+01 2.563953166896158677e-03
6.511255627813906699e+01 2.555269585470974422e-03
6.516258129064532056e+01 2.546617380066621989e-03
6.521260630315157414e+01 2.537996445266735637e-03
6.526263131565782771e+01 2.529406675654946590e-03
6.531265632816408129e+01 2.520847965814889974e-03
6.536268134067033486e+01 2.512320210330198315e-03
6.541270635317658844e+01 2.503823303784503702e-03
6.546273136568284201e+01 2.495357140761440828e-03
6.551275637818909559e+01 2.486921615844641786e-03
6.556278139069534916e+01 2.478516623617740399e-03
6.561280640320160273e+01 2.470142058664369627e-03
6.566283141570785631e+01 2.461797815568162427e-03
6.571285642821410988e+01 2.453483788912752626e-03
6.576288144072036346e+01 2.445199873281771880e-03
6.581290645322661703e+01 2.436945963258854882e-03
6.586293146573285640e+01 2.428721953427636325e-03
6.591295647823912418e+01 2.420527738371743096e-03
6.596298149074536354e+01 2.412363212674817695e-03
6.601300650325163133e+01 2.404228270920482670e-03
6.606303151575787069e+01 2.396122807692381822e-03
6.611305652826413848e+01 2.388046717574138136e-03
6.616308154077037784e+01 2.379999895149394543e-03
6.621310655327663142e+01 2.371982235001777930e-03
6.626313156578288499e+01 2.363993631714922557e-03
6.631315657828913857e+01 2.356033979872461381e-03
6.636318159079539214e+01 2.348103174058028663e-03
6.641320660330164571e+01 2.340201108855257360e-03
6.646323161580789929e+01 2.332327678847780431e-03
6.651325662831415286e+01 2.324482778619231700e-03
6.656328164082040644e+01 2.316666302753242826e-03
6.661330665332666001e+01 2.308878145833448067e-03
6.666333166583291359e+01 2.301118202443480382e-03
6.671335667833916716e+01 2.293386369013806179e-03
6.676338169084542074e+01 2.285682558302166902e-03
6.681340670335167431e+01 2.278006691581573213e-03
6.686343171585792788e+01 2.270358690198707747e-03
6.691345672836418146e+01 2.262738475500255305e-03
6.696348174087043503e+01 2.255145968832902425e-03
6.701350675337668861e+01 2.247581091543331307e-03
6.706353176588294218e+01 2.240043764978227187e-03
6.711355677838919576e+01 2.232533910484276168e-03
6.716358179089544933e+01 2.225051449408160884e-03
6.721360680340170290e+01 2.217596303096566572e-03
6.726363181590795648e+01 2.210168392896178034e-03
6.731365682841421005e+01 2.202767640153679637e-03
6.736368184092046363e+01 2.195393966215756620e-03
6.741370685342670299e+01 2.188047292429095517e-03
6.746373186593297078e+01 2.180727540140373760e-03
6.751375687843921014e+01 2.173434630696284391e-03
6.756378189094547793e+01 2.166168485443504838e-03
6.761380690345171729e+01 2.158929025728727278e-03
6.766383191595798507e+01 2.151716172898627839e-03
6.771385692846422444e+01 2.144529848299899996e-03
6.776388194097049222e+01 2.137369973279219012e-03
6.781390695347673159e+01 2.130236469183278362e-03
6.786393196598298516e+01 2.123129257358757644e-03
6.791395697848923874e+01 2.116048259152340360e-03
6.796398199099549231e+01 2.108993395910714781e-03
6.801400700350174588e+01 2.101964588980563108e-03
6.806403201600799946e+01 2.094961759708570577e-03
6.811405702851425303e+01 2.087984829441422857e-03
6.816408204102050661e+01 2.081033719525802149e-03
6.821410705352676018e+01 2.074108351308394989e-03
6.826413206603301376e+01 2.067208646135885747e-03
6.831415707853926733e+01 2.060334525354957924e-03
6.836418209104552091e+01 2.053485910312298057e-03
6.841420710355177448e+01 2.046662722354588779e-03
6.846423211605802805e+01 2.039864882828515327e-03
6.851425712856428163e+01 2.033092313080762069e-03
6.856428214107053520e+01 2.026344934458015543e-03
6.861430715357678878e+01 2.019622668306957948e-03
6.866433216608304235e+01 2.012925435974274087e-03
6.871435717858929593e+01 2.006253158806648763e-03
6.876438219109554950e+01 1.999605758150768513e-03
6.881440720360180308e+01 1.992983155353315536e-03
6.886443221610805665e+01 1.986385271760975502e-03
6.891445722861431022e+01 1.979812028720432781e-03
6.896448224112054959e+01 1.973263347578373041e-03
6.901450725362681737e+01 1.966739149681477183e-03
6.906453226613305674e+01 1.960239356376435645e-03
6.911455727863932452e+01 1.953763889009925859e-03
